"label","phenotype","hemisphere","region","sex","pFDR","cohensD","dx"
"lh_parsopercularis","GM","lh","parsopercularis","Male","0.0060",0.27,"AD"
"lh_parsopercularis","GM","lh","parsopercularis","Male","0.1916",0.033,"ASD"
"lh_parsopercularis","GM","lh","parsopercularis","Male","0.0060",0.119,"ADHD"
"lh_parsopercularis","GM","lh","parsopercularis","Male","0.0060",0.158,"SCZ"
"lh_parsopercularis","GM","lh","parsopercularis","Male","0.0060",0.181,"MCI"
"lh_parsopercularis","GM","lh","parsopercularis","Male","0.1677",-0.029,"MDD"
"lh_parsopercularis","GM","lh","parsopercularis","All","   NA",0.308,"AD"
"lh_parsopercularis","GM","lh","parsopercularis","All","   NA",0.009,"ASD"
"lh_parsopercularis","GM","lh","parsopercularis","All","   NA",0.077,"ADHD"
"lh_parsopercularis","GM","lh","parsopercularis","All","   NA",0.224,"SCZ"
"lh_parsopercularis","GM","lh","parsopercularis","All","   NA",0.145,"MCI"
"lh_parsopercularis","GM","lh","parsopercularis","All","   NA",-0.022,"MDD"
"lh_parsorbitalis","GM","lh","parsorbitalis","Female","0.0080",0.422,"AD"
"lh_parsorbitalis","GM","lh","parsorbitalis","Female","0.9940",0.002,"ASD"
"lh_parsorbitalis","GM","lh","parsorbitalis","Female","0.0359",-0.099,"ADHD"
"lh_parsorbitalis","GM","lh","parsorbitalis","Female","0.0080",0.326,"SCZ"
"lh_parsorbitalis","GM","lh","parsorbitalis","Female","0.0080",0.118,"MCI"
"lh_parsorbitalis","GM","lh","parsorbitalis","Female","0.5365",0.011,"MDD"
"lh_parsorbitalis","GM","lh","parsorbitalis","Male","0.0060",0.394,"AD"
"lh_parsorbitalis","GM","lh","parsorbitalis","Male","0.0559",0.05,"ASD"
"lh_parsorbitalis","GM","lh","parsorbitalis","Male","0.0060",0.156,"ADHD"
"lh_parsorbitalis","GM","lh","parsorbitalis","Male","0.0060",0.237,"SCZ"
"lh_parsorbitalis","GM","lh","parsorbitalis","Male","0.0060",0.207,"MCI"
"lh_parsorbitalis","GM","lh","parsorbitalis","Male","0.0287",-0.047,"MDD"
"lh_parsorbitalis","GM","lh","parsorbitalis","All","   NA",0.408,"AD"
"lh_parsorbitalis","GM","lh","parsorbitalis","All","   NA",0.045,"ASD"
"lh_parsorbitalis","GM","lh","parsorbitalis","All","   NA",0.093,"ADHD"
"lh_parsorbitalis","GM","lh","parsorbitalis","All","   NA",0.274,"SCZ"
"lh_parsorbitalis","GM","lh","parsorbitalis","All","   NA",0.168,"MCI"
"lh_parsorbitalis","GM","lh","parsorbitalis","All","   NA",-0.01,"MDD"
"lh_parstriangularis","GM","lh","parstriangularis","Female","0.0080",0.334,"AD"
"lh_parstriangularis","GM","lh","parstriangularis","Female","0.0299",-0.111,"ASD"
"lh_parstriangularis","GM","lh","parstriangularis","Female","0.9701",-0.001,"ADHD"
"lh_parstriangularis","GM","lh","parstriangularis","Female","0.0080",0.263,"SCZ"
"lh_parstriangularis","GM","lh","parstriangularis","Female","0.0080",0.131,"MCI"
"lh_parstriangularis","GM","lh","parstriangularis","Female","0.1725",0.02,"MDD"
"lh_parstriangularis","GM","lh","parstriangularis","Male","0.0060",0.306,"AD"
"lh_parstriangularis","GM","lh","parstriangularis","Male","0.0319",0.055,"ASD"
"lh_parstriangularis","GM","lh","parstriangularis","Male","0.0060",0.159,"ADHD"
"lh_parstriangularis","GM","lh","parstriangularis","Male","0.0060",0.164,"SCZ"
"lh_parstriangularis","GM","lh","parstriangularis","Male","0.0060",0.27,"MCI"
"lh_parstriangularis","GM","lh","parstriangularis","Male","0.0319",-0.041,"MDD"
"lh_parstriangularis","GM","lh","parstriangularis","All","   NA",0.32,"AD"
"lh_parstriangularis","GM","lh","parstriangularis","All","   NA",0.028,"ASD"
"lh_parstriangularis","GM","lh","parstriangularis","All","   NA",0.12,"ADHD"
"lh_parstriangularis","GM","lh","parstriangularis","All","   NA",0.205,"SCZ"
"lh_parstriangularis","GM","lh","parstriangularis","All","   NA",0.209,"MCI"
"lh_parstriangularis","GM","lh","parstriangularis","All","   NA",-0.002,"MDD"
"lh_pericalcarine","GM","lh","pericalcarine","Female","0.0080",0.181,"AD"
"lh_pericalcarine","GM","lh","pericalcarine","Female","0.0120",-0.165,"ASD"
"lh_pericalcarine","GM","lh","pericalcarine","Female","0.3034",-0.045,"ADHD"
"lh_pericalcarine","GM","lh","pericalcarine","Female","0.0080",0.202,"SCZ"
"lh_pericalcarine","GM","lh","pericalcarine","Female","0.2587",-0.027,"MCI"
"lh_pericalcarine","GM","lh","pericalcarine","Female","0.0080",0.064,"MDD"
"lh_pericalcarine","GM","lh","pericalcarine","Male","0.0060",0.089,"AD"
"lh_pericalcarine","GM","lh","pericalcarine","Male","0.2060",0.031,"ASD"
"lh_pericalcarine","GM","lh","pericalcarine","Male","0.0060",0.096,"ADHD"
"lh_pericalcarine","GM","lh","pericalcarine","Male","0.0060",0.113,"SCZ"
"lh_pericalcarine","GM","lh","pericalcarine","Male","0.0060",-0.096,"MCI"
"lh_pericalcarine","GM","lh","pericalcarine","Male","0.3393",-0.019,"MDD"
"lh_pericalcarine","GM","lh","pericalcarine","All","   NA",0.136,"AD"
"lh_pericalcarine","GM","lh","pericalcarine","All","   NA",-0.001,"ASD"
"lh_pericalcarine","GM","lh","pericalcarine","All","   NA",0.063,"ADHD"
"lh_pericalcarine","GM","lh","pericalcarine","All","   NA",0.15,"SCZ"
"lh_pericalcarine","GM","lh","pericalcarine","All","   NA",-0.064,"MCI"
"lh_pericalcarine","GM","lh","pericalcarine","All","   NA",0.034,"MDD"
"lh_postcentral","GM","lh","postcentral","Female","0.0120",0.26,"AD"
"lh_postcentral","GM","lh","postcentral","Female","0.2970",-0.06,"ASD"
"lh_postcentral","GM","lh","postcentral","Female","0.3752",0.042,"ADHD"
"lh_postcentral","GM","lh","postcentral","Female","0.0120",0.279,"SCZ"
"lh_postcentral","GM","lh","postcentral","Female","0.1018",-0.04,"MCI"
"lh_postcentral","GM","lh","postcentral","Female","0.0319",-0.037,"MDD"
"lh_postcentral","GM","lh","postcentral","Male","0.0080",0.276,"AD"
"lh_postcentral","GM","lh","postcentral","Male","0.0575",0.047,"ASD"
"lh_postcentral","GM","lh","postcentral","Male","0.0080",0.113,"ADHD"
"lh_postcentral","GM","lh","postcentral","Male","0.0080",0.189,"SCZ"
"lh_postcentral","GM","lh","postcentral","Male","0.7425",0.009,"MCI"
"lh_postcentral","GM","lh","postcentral","Male","0.0180",-0.063,"MDD"
"lh_postcentral","GM","lh","postcentral","All","   NA",0.268,"AD"
"lh_postcentral","GM","lh","postcentral","All","   NA",0.03,"ASD"
"lh_postcentral","GM","lh","postcentral","All","   NA",0.097,"ADHD"
"lh_postcentral","GM","lh","postcentral","All","   NA",0.227,"SCZ"
"lh_postcentral","GM","lh","postcentral","All","   NA",-0.013,"MCI"
"lh_postcentral","GM","lh","postcentral","All","   NA",-0.047,"MDD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Female","0.0080",0.426,"AD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Female","0.0599",-0.123,"ASD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Female","0.4511",0.034,"ADHD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Female","0.0080",0.204,"SCZ"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Female","0.0080",0.204,"MCI"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Female","0.3689",0.016,"MDD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Male","0.0048",0.345,"AD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Male","0.0080",0.081,"ASD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Male","0.0048",0.169,"ADHD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Male","0.0048",0.241,"SCZ"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Male","0.0048",0.149,"MCI"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","Male","0.0048",-0.065,"MDD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","All","   NA",0.387,"AD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","All","   NA",0.045,"ASD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","All","   NA",0.135,"ADHD"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","All","   NA",0.227,"SCZ"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","All","   NA",0.174,"MCI"
"lh_posteriorcingulate","GM","lh","posteriorcingulate","All","   NA",-0.013,"MDD"
"lh_precentral","GM","lh","precentral","Female","0.0120",0.373,"AD"
"lh_precentral","GM","lh","precentral","Female","0.9261",0.004,"ASD"
"lh_precentral","GM","lh","precentral","Female","0.5222",0.038,"ADHD"
"lh_precentral","GM","lh","precentral","Female","0.0120",0.295,"SCZ"
"lh_precentral","GM","lh","precentral","Female","0.0240",0.063,"MCI"
"lh_precentral","GM","lh","precentral","Female","0.3832",0.017,"MDD"
"lh_precentral","GM","lh","precentral","Male","0.0048",0.386,"AD"
"lh_precentral","GM","lh","precentral","Male","0.0048",0.088,"ASD"
"lh_precentral","GM","lh","precentral","Male","0.0048",0.212,"ADHD"
"lh_precentral","GM","lh","precentral","Male","0.0048",0.233,"SCZ"
"lh_precentral","GM","lh","precentral","Male","0.0048",0.121,"MCI"
"lh_precentral","GM","lh","precentral","Male","0.0160",-0.054,"MDD"
"lh_precentral","GM","lh","precentral","All","   NA",0.379,"AD"
"lh_precentral","GM","lh","precentral","All","   NA",0.077,"ASD"
"lh_precentral","GM","lh","precentral","All","   NA",0.171,"ADHD"
"lh_precentral","GM","lh","precentral","All","   NA",0.259,"SCZ"
"lh_precentral","GM","lh","precentral","All","   NA",0.096,"MCI"
"lh_precentral","GM","lh","precentral","All","   NA",-0.009,"MDD"
"lh_precuneus","GM","lh","precuneus","Female","0.0080",0.652,"AD"
"lh_precuneus","GM","lh","precuneus","Female","0.0539",-0.099,"ASD"
"lh_precuneus","GM","lh","precuneus","Female","0.2315",0.055,"ADHD"
"lh_precuneus","GM","lh","precuneus","Female","0.0080",0.31,"SCZ"
"lh_precuneus","GM","lh","precuneus","Female","0.0080",0.229,"MCI"
"lh_precuneus","GM","lh","precuneus","Female","0.1054",-0.024,"MDD"
"lh_precuneus","GM","lh","precuneus","Male","0.0048",0.554,"AD"
"lh_precuneus","GM","lh","precuneus","Male","0.8703",0.004,"ASD"
"lh_precuneus","GM","lh","precuneus","Male","0.0048",0.206,"ADHD"
"lh_precuneus","GM","lh","precuneus","Male","0.0048",0.178,"SCZ"
"lh_precuneus","GM","lh","precuneus","Male","0.0048",0.117,"MCI"
"lh_precuneus","GM","lh","precuneus","Male","0.0048",-0.083,"MDD"
"lh_precuneus","GM","lh","precuneus","All","   NA",0.605,"AD"
"lh_precuneus","GM","lh","precuneus","All","   NA",-0.012,"ASD"
"lh_precuneus","GM","lh","precuneus","All","   NA",0.169,"ADHD"
"lh_precuneus","GM","lh","precuneus","All","   NA",0.232,"SCZ"
"lh_precuneus","GM","lh","precuneus","All","   NA",0.168,"MCI"
"lh_precuneus","GM","lh","precuneus","All","   NA",-0.045,"MDD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Female","0.0080",0.348,"AD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Female","0.0479",-0.115,"ASD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Female","0.1006",-0.079,"ADHD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Female","0.0080",0.201,"SCZ"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Female","0.0080",0.178,"MCI"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Female","0.4750",0.011,"MDD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Male","0.0040",0.169,"AD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Male","0.0040",0.125,"ASD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Male","0.0040",0.182,"ADHD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Male","0.0040",0.237,"SCZ"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Male","0.0040",0.106,"MCI"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","Male","0.0040",-0.091,"MDD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","All","   NA",0.262,"AD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","All","   NA",0.085,"ASD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","All","   NA",0.117,"ADHD"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","All","   NA",0.225,"SCZ"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","All","   NA",0.14,"MCI"
"lh_rostralanteriorcingulate","GM","lh","rostralanteriorcingulate","All","   NA",-0.026,"MDD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Female","0.0080",0.473,"AD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Female","0.9421",0.014,"ASD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Female","0.9421",0.002,"ADHD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Female","0.0080",0.338,"SCZ"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Female","0.0080",0.201,"MCI"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Female","0.0240",0.043,"MDD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Male","0.0060",0.392,"AD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Male","0.0096",0.075,"ASD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Male","0.0060",0.177,"ADHD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Male","0.0060",0.192,"SCZ"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Male","0.0060",0.234,"MCI"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","Male","0.0120",-0.059,"MDD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","All","   NA",0.434,"AD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","All","   NA",0.068,"ASD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","All","   NA",0.134,"ADHD"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","All","   NA",0.252,"SCZ"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","All","   NA",0.22,"MCI"
"lh_rostralmiddlefrontal","GM","lh","rostralmiddlefrontal","All","   NA",0.006,"MDD"
"lh_superiorfrontal","GM","lh","superiorfrontal","Female","0.0080",0.529,"AD"
"lh_superiorfrontal","GM","lh","superiorfrontal","Female","0.3034",-0.049,"ASD"
"lh_superiorfrontal","GM","lh","superiorfrontal","Female","0.3018",-0.053,"ADHD"
"lh_superiorfrontal","GM","lh","superiorfrontal","Female","0.0080",0.466,"SCZ"
"lh_superiorfrontal","GM","lh","superiorfrontal","Female","0.0080",0.197,"MCI"
"lh_superiorfrontal","GM","lh","superiorfrontal","Female","0.1377",0.024,"MDD"
"lh_superiorfrontal","GM","lh","superiorfrontal","Male","0.0060",0.432,"AD"
"lh_superiorfrontal","GM","lh","superiorfrontal","Male","0.0878",0.048,"ASD"
"lh_superiorfrontal","GM","lh","superiorfrontal","Male","0.0060",0.177,"ADHD"
"lh_superiorfrontal","GM","lh","superiorfrontal","Male","0.0060",0.237,"SCZ"
"lh_superiorfrontal","GM","lh","superiorfrontal","Male","0.0060",0.205,"MCI"
"lh_superiorfrontal","GM","lh","superiorfrontal","Male","0.0096",-0.059,"MDD"
"lh_superiorfrontal","GM","lh","superiorfrontal","All","   NA",0.483,"AD"
"lh_superiorfrontal","GM","lh","superiorfrontal","All","   NA",0.032,"ASD"
"lh_superiorfrontal","GM","lh","superiorfrontal","All","   NA",0.119,"ADHD"
"lh_superiorfrontal","GM","lh","superiorfrontal","All","   NA",0.33,"SCZ"
"lh_superiorfrontal","GM","lh","superiorfrontal","All","   NA",0.202,"MCI"
"lh_superiorfrontal","GM","lh","superiorfrontal","All","   NA",-0.005,"MDD"
"lh_superiorparietal","GM","lh","superiorparietal","Female","0.0080",0.517,"AD"
"lh_superiorparietal","GM","lh","superiorparietal","Female","0.8224",-0.011,"ASD"
"lh_superiorparietal","GM","lh","superiorparietal","Female","0.0599",0.096,"ADHD"
"lh_superiorparietal","GM","lh","superiorparietal","Female","0.0080",0.284,"SCZ"
"lh_superiorparietal","GM","lh","superiorparietal","Female","0.0080",0.157,"MCI"
"lh_superiorparietal","GM","lh","superiorparietal","Female","0.0623",-0.029,"MDD"
"lh_superiorparietal","GM","lh","superiorparietal","Male","0.0080",0.365,"AD"
"lh_superiorparietal","GM","lh","superiorparietal","Male","0.4695",0.023,"ASD"
"lh_superiorparietal","GM","lh","superiorparietal","Male","0.0080",0.11,"ADHD"
"lh_superiorparietal","GM","lh","superiorparietal","Male","0.0080",0.192,"SCZ"
"lh_superiorparietal","GM","lh","superiorparietal","Male","0.7784",-0.007,"MCI"
"lh_superiorparietal","GM","lh","superiorparietal","Male","0.1557",-0.031,"MDD"
"lh_superiorparietal","GM","lh","superiorparietal","All","   NA",0.444,"AD"
"lh_superiorparietal","GM","lh","superiorparietal","All","   NA",0.017,"ASD"
"lh_superiorparietal","GM","lh","superiorparietal","All","   NA",0.106,"ADHD"
"lh_superiorparietal","GM","lh","superiorparietal","All","   NA",0.229,"SCZ"
"lh_superiorparietal","GM","lh","superiorparietal","All","   NA",0.067,"MCI"
"lh_superiorparietal","GM","lh","superiorparietal","All","   NA",-0.03,"MDD"
"lh_superiortemporal","GM","lh","superiortemporal","Female","0.0080",0.622,"AD"
"lh_superiortemporal","GM","lh","superiortemporal","Female","0.0120",-0.134,"ASD"
"lh_superiortemporal","GM","lh","superiortemporal","Female","0.9142",0.005,"ADHD"
"lh_superiortemporal","GM","lh","superiortemporal","Female","0.0080",0.26,"SCZ"
"lh_superiortemporal","GM","lh","superiortemporal","Female","0.0080",0.231,"MCI"
"lh_superiortemporal","GM","lh","superiortemporal","Female","0.8144",0.006,"MDD"
"lh_superiortemporal","GM","lh","superiortemporal","Male","0.0048",0.646,"AD"
"lh_superiortemporal","GM","lh","superiortemporal","Male","0.0200",-0.066,"ASD"
"lh_superiortemporal","GM","lh","superiortemporal","Male","0.0048",0.151,"ADHD"
"lh_superiortemporal","GM","lh","superiortemporal","Male","0.0048",0.139,"SCZ"
"lh_superiortemporal","GM","lh","superiortemporal","Male","0.0048",0.362,"MCI"
"lh_superiortemporal","GM","lh","superiortemporal","Male","0.0048",-0.1,"MDD"
"lh_superiortemporal","GM","lh","superiortemporal","All","   NA",0.633,"AD"
"lh_superiortemporal","GM","lh","superiortemporal","All","   NA",-0.076,"ASD"
"lh_superiortemporal","GM","lh","superiortemporal","All","   NA",0.115,"ADHD"
"lh_superiortemporal","GM","lh","superiortemporal","All","   NA",0.188,"SCZ"
"lh_superiortemporal","GM","lh","superiortemporal","All","   NA",0.303,"MCI"
"lh_superiortemporal","GM","lh","superiortemporal","All","   NA",-0.031,"MDD"
"lh_supramarginal","GM","lh","supramarginal","Female","0.0080",0.529,"AD"
"lh_supramarginal","GM","lh","supramarginal","Female","0.0120",-0.125,"ASD"
"lh_supramarginal","GM","lh","supramarginal","Female","0.1389",0.068,"ADHD"
"lh_supramarginal","GM","lh","supramarginal","Female","0.0080",0.203,"SCZ"
"lh_supramarginal","GM","lh","supramarginal","Female","0.0080",0.114,"MCI"
"lh_supramarginal","GM","lh","supramarginal","Female","0.6228",-0.007,"MDD"
"lh_supramarginal","GM","lh","supramarginal","Male","0.0060",0.552,"AD"
"lh_supramarginal","GM","lh","supramarginal","Male","0.3553",0.024,"ASD"
"lh_supramarginal","GM","lh","supramarginal","Male","0.0060",0.206,"ADHD"
"lh_supramarginal","GM","lh","supramarginal","Male","0.0060",0.212,"SCZ"
"lh_supramarginal","GM","lh","supramarginal","Male","0.0060",0.286,"MCI"
"lh_supramarginal","GM","lh","supramarginal","Male","0.1868",-0.027,"MDD"
"lh_supramarginal","GM","lh","supramarginal","All","   NA",0.54,"AD"
"lh_supramarginal","GM","lh","supramarginal","All","   NA",-0.003,"ASD"
"lh_supramarginal","GM","lh","supramarginal","All","   NA",0.171,"ADHD"
"lh_supramarginal","GM","lh","supramarginal","All","   NA",0.209,"SCZ"
"lh_supramarginal","GM","lh","supramarginal","All","   NA",0.209,"MCI"
"lh_supramarginal","GM","lh","supramarginal","All","   NA",-0.014,"MDD"
"lh_temporalpole","GM","lh","temporalpole","Female","0.0080",0.508,"AD"
"lh_temporalpole","GM","lh","temporalpole","Female","0.1293",0.088,"ASD"
"lh_temporalpole","GM","lh","temporalpole","Female","0.1078",-0.081,"ADHD"
"lh_temporalpole","GM","lh","temporalpole","Female","0.0080",0.319,"SCZ"
"lh_temporalpole","GM","lh","temporalpole","Female","0.0080",0.292,"MCI"
"lh_temporalpole","GM","lh","temporalpole","Female","0.3393",-0.013,"MDD"
"lh_temporalpole","GM","lh","temporalpole","Male","0.0080",0.546,"AD"
"lh_temporalpole","GM","lh","temporalpole","Male","0.3273",0.025,"ASD"
"lh_temporalpole","GM","lh","temporalpole","Male","0.0192",0.077,"ADHD"
"lh_temporalpole","GM","lh","temporalpole","Male","0.0120",0.103,"SCZ"
"lh_temporalpole","GM","lh","temporalpole","Male","0.0080",0.263,"MCI"
"lh_temporalpole","GM","lh","temporalpole","Male","0.0080",-0.063,"MDD"
"lh_temporalpole","GM","lh","temporalpole","All","   NA",0.526,"AD"
"lh_temporalpole","GM","lh","temporalpole","All","   NA",0.041,"ASD"
"lh_temporalpole","GM","lh","temporalpole","All","   NA",0.04,"ADHD"
"lh_temporalpole","GM","lh","temporalpole","All","   NA",0.191,"SCZ"
"lh_temporalpole","GM","lh","temporalpole","All","   NA",0.277,"MCI"
"lh_temporalpole","GM","lh","temporalpole","All","   NA",-0.032,"MDD"
"lh_transversetemporal","GM","lh","transversetemporal","Female","0.0080",0.276,"AD"
"lh_transversetemporal","GM","lh","transversetemporal","Female","0.0080",-0.185,"ASD"
"lh_transversetemporal","GM","lh","transversetemporal","Female","0.3234",-0.043,"ADHD"
"lh_transversetemporal","GM","lh","transversetemporal","Female","0.0080",0.236,"SCZ"
